Class Name,Class Stereotype,Method Name,Method Stereotype
"SampleResultService","commander boundary small-class","onPatchResult","command collaborator",
"SampleResultService","commander boundary small-class","restartProcess","wrapper",
"SampleTinkerReport","commander boundary data-class small-class","setReporter","set collaborator",
"MyLogImp","boundary","v","wrapper",
"MyLogImp","boundary","i","wrapper",
"MyLogImp","boundary","w","wrapper",
"MyLogImp","boundary","d","wrapper",
"MyLogImp","boundary","e","wrapper",
"MyLogImp","boundary","printErrStackTrace","wrapper stateless",
"SparseIndexMap","commander","mapStringIds","command",
"SparseIndexMap","commander","markStringIdDeleted","command",
"SparseIndexMap","commander","mapTypeIds","command",
"SparseIndexMap","commander","markTypeIdDeleted","command",
"SparseIndexMap","commander","mapProtoIds","command",
"SparseIndexMap","commander","markProtoIdDeleted","command",
"SparseIndexMap","commander","mapFieldIds","command",
"SparseIndexMap","commander","markFieldIdDeleted","command",
"SparseIndexMap","commander","mapMethodIds","command",
"SparseIndexMap","commander","markMethodIdDeleted","command",
"SparseIndexMap","commander","mapTypeListOffset","command",
"SparseIndexMap","commander","markTypeListDeleted","command",
"SparseIndexMap","commander","mapAnnotationOffset","command",
"SparseIndexMap","commander","markAnnotationDeleted","command",
"SparseIndexMap","commander","mapAnnotationSetOffset","command",
"SparseIndexMap","commander","markAnnotationSetDeleted","command",
"SparseIndexMap","commander","mapAnnotationSetRefListOffset","command",
"SparseIndexMap","commander","markAnnotationSetRefListDeleted","command",
"SparseIndexMap","commander","mapAnnotationsDirectoryOffset","command",
"SparseIndexMap","commander","markAnnotationsDirectoryDeleted","command",
"SparseIndexMap","commander","mapStaticValuesOffset","command",
"SparseIndexMap","commander","markStaticValuesDeleted","command",
"SparseIndexMap","commander","mapClassDataOffset","command",
"SparseIndexMap","commander","markClassDataDeleted","command",
"SparseIndexMap","commander","mapDebugInfoItemOffset","command",
"SparseIndexMap","commander","markDebugInfoItemDeleted","command",
"SparseIndexMap","commander","mapCodeOffset","command",
"SparseIndexMap","commander","markCodeDeleted","command",
"SparseIndexMap","commander","adjustStringIndex","property non-void-command",
"SparseIndexMap","commander","adjustTypeIdIndex","property non-void-command",
"SparseIndexMap","commander","adjustProtoIdIndex","property non-void-command",
"SparseIndexMap","commander","adjustFieldIdIndex","property non-void-command",
"SparseIndexMap","commander","adjustMethodIdIndex","property non-void-command",
"SparseIndexMap","commander","adjustTypeListOffset","property non-void-command",
"SparseIndexMap","commander","adjustAnnotationOffset","property non-void-command",
"SparseIndexMap","commander","adjustAnnotationSetOffset","property non-void-command",
"SparseIndexMap","commander","adjustAnnotationSetRefListOffset","property non-void-command",
"SparseIndexMap","commander","adjustAnnotationsDirectoryOffset","property non-void-command",
"SparseIndexMap","commander","adjustStaticValuesOffset","property non-void-command",
"SparseIndexMap","commander","adjustClassDataOffset","property non-void-command",
"SparseIndexMap","commander","adjustDebugInfoItemOffset","property non-void-command",
"SparseIndexMap","commander","adjustCodeOffset","property non-void-command",
"InstructionTransformer","pure-controller degenerate small-class","InstructionTransformer","constructor",
"InstructionTransformer","pure-controller degenerate small-class","transform","controller stateless",
"PatchOperation<T>","controller small-class","PatchOperation","constructor",
"PatchOperation<T>","controller small-class","PatchOperation","constructor",
"PatchOperation<T>","controller small-class","toString","property controller",
"DexPatchFile","data-provider","DexPatchFile","constructor",
"DexPatchFile","data-provider","DexPatchFile","constructor",
"DexPatchFile","data-provider","init","command",
"DexPatchFile","data-provider","getVersion","get",
"DexPatchFile","data-provider","getOldDexSignature","get",
