Class Name,Class Stereotype,Method Name,Method Stereotype
"PopupMenuTabsCloseConfiguration","data-class","PopupMenuTabsCloseConfiguration","constructor",
"PopupMenuTabsCloseConfiguration","data-class","isClose","get",
"PopupMenuTabsCloseConfiguration","data-class","Close","set",
"PopupMenuTabsCloseConfiguration","data-class","isCloseOthers","get",
"PopupMenuTabsCloseConfiguration","data-class","setCloseOthers","set",
"PopupMenuTabsCloseConfiguration","data-class","isCloseAll","get",
"PopupMenuTabsCloseConfiguration","data-class","setCloseAll","set",
"PopupMenuTabsCloseConfiguration","data-class","isCloseLefts","get",
"PopupMenuTabsCloseConfiguration","data-class","setCloseLefts","set",
"PopupMenuTabsCloseConfiguration","data-class","isCloseRights","get",
"PopupMenuTabsCloseConfiguration","data-class","setCloseRights","set",
"JTabbedPanePopupMenuTabsCloser","commander boundary","JTabbedPanePopupMenuTabsCloser","constructor",
"JTabbedPanePopupMenuTabsCloser","commander boundary","configureCloseItems","set collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","getCloseConfiguration","get collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","toBuildTabPopupMenu","non-void-command factory collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addItemCloseTab","command collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addItemCloseOtherTabs","command collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addItemCloseAllTabs","command collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addItemCloseLeftTabs","command collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addItemCloseRightTabs","command collaborator",
"JTabbedPanePopupMenuTabsCloser","commander boundary","addMenuItem","controller stateless",
"TabPopupEvent","data-provider boundary data-class small-class","TabPopupEvent","constructor",
"TabPopupEvent","data-provider boundary data-class small-class","getPopupOnTab","get collaborator",
"AbstractJTabbedPanePopupMenuHandler","pure-controller degenerate small-class","AbstractJTabbedPanePopupMenuHandler","constructor",
"AbstractJTabbedPanePopupMenuHandler","pure-controller degenerate small-class","onTabPopupEvent","controller stateless",
"WindowStateChangeAdapter","commander boundary data-class small-class","WindowStateChangeAdapter","constructor",
"WindowStateChangeAdapter","commander boundary data-class small-class","windowStateChanged","set collaborator",
"MainViewerGUI","commander","MainViewerGUI","constructor",
"MainViewerGUI","commander","buildMenuBar","wrapper",
"MainViewerGUI","commander","buildFileMenu","command",
"MainViewerGUI","commander","buildViewMenu","command",
"MainViewerGUI","commander","buildSettingsMenu","command collaborator",
"MainViewerGUI","commander","buildPluginMenu","command",
"MainViewerGUI","commander","buildObfuscateMenu","command",
"MainViewerGUI","commander","defaultSettings","command",
"MainViewerGUI","commander","calledAfterLoad","command",
"MainViewerGUI","commander","getFontSize","property non-void-command",
"MainViewerGUI","commander","getMinSdkVersion","property non-void-command",
"MainViewerGUI","commander","clearBusyStatus","command",
"MainViewerGUI","commander","updateBusyStatus","command collaborator",
"MainViewerGUI","commander","compileOnNewThread","controller stateless",
"MainViewerGUI","commander","runResources","wrapper stateless",
"MainViewerGUI","commander","reloadResources","controller stateless",
"MainViewerGUI","commander","selectFile","wrapper stateless",
"MainViewerGUI","commander","openExternalPlugin","wrapper stateless",
"MainViewerGUI","commander","askBeforeExiting","controller stateless",
"MainViewerGUI","commander","showForeignLibraryWarning","command",
"MainViewerGUI","commander","updateTabTheme","command collaborator",
"Resource","small-class","Resource","copy-constructor",
"Resource","small-class","getResourceBytes","property non-void-command",
"Resource","small-class","getResourceClassNode","property non-void-command collaborator",
"TranslatedVisibleComponent","empty","TranslatedVisibleComponent","constructor",
"ResourceListIconRenderer","entity boundary small-class","getTreeCellRendererComponent","property non-void-command collaborator",
"ResourceListIconRenderer","entity boundary small-class","cacheNodeIcon","command collaborator",
"Template","commander boundary","execute","command collaborator",
"Template","commander boundary","processClassNode","collaborator incidental",
"Template","commander boundary","print","command",
"EnterKeyEvent","pure-controller degenerate","keyTyped","empty",
"EnterKeyEvent","pure-controller degenerate","keyPressed","controller stateless",
"EnterKeyEvent","pure-controller degenerate","keyReleased","empty",
"StatusCursorPositionFormat","data-class","StatusCursorPositionFormat","constructor",
"StatusCursorPositionFormat","data-class","StatusCursorPositionFormat","constructor",
"StatusCursorPositionFormat","data-class","getCodeType","get collaborator",
"StatusCursorPositionFormat","data-class","setCodeType","set collaborator",
"StatusCursorPositionFormat","data-class","isShowOffset","get",
"StatusCursorPositionFormat","data-class","setShowOffset","set",
"OkCancelPanel","commander","OkCancelPanel","constructor",
"OkCancelPanel","commander","initComponents","command collaborator",
"OkCancelPanel","commander","cancelButtonActionPerformed","command collaborator",
"OkCancelPanel","commander","okButtonActionPerformed","command collaborator",
"OkCancelPanel","commander","okAction","empty",
"OkCancelPanel","commander","cancelAction","empty",
"OkCancelPanel","commander","setOkButtonText","command",
"BinaryStatusPanel","commander boundary","BinaryStatusPanel","constructor",
"BinaryStatusPanel","commander boundary","updateStatus","command",
"BinaryStatusPanel","commander boundary","initComponents","command collaborator",
"BinaryStatusPanel","commander boundary","editModeLabelMouseClicked","empty",
"BinaryStatusPanel","commander boundary","cursorPositionLabelMouseClicked","controller stateless",
"BinaryStatusPanel","commander boundary","positionGoToMenuItemActionPerformed","empty",
"BinaryStatusPanel","commander boundary","positionCopyMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","documentSizeCopyMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","encodingLabelMouseClicked","command collaborator",
"BinaryStatusPanel","commander boundary","encodingLabelMousePressed","command collaborator",
"BinaryStatusPanel","commander boundary","encodingLabelMouseReleased","command collaborator",
"BinaryStatusPanel","commander boundary","cursorPositionShowOffsetCheckBoxMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","documentSizeShowRelativeCheckBoxMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","octalCursorPositionModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","decimalCursorPositionModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","hexadecimalCursorPositionModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","octalDocumentSizeModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","decimalDocumentSizeModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","hexadecimalDocumentSizeModeRadioButtonMenuItemActionPerformed","command collaborator",
"BinaryStatusPanel","commander boundary","handleEncodingPopup","controller stateless",
"BinaryStatusPanel","commander boundary","setCursorPosition","command collaborator",
"BinaryStatusPanel","commander boundary","setSelectionRange","command collaborator",
"BinaryStatusPanel","commander boundary","setCurrentDocumentSize","command",
"BinaryStatusPanel","commander boundary","getEncoding","property non-void-command",
"BinaryStatusPanel","commander boundary","setEncoding","command",
"BinaryStatusPanel","commander boundary","setEditMode","command collaborator",
"BinaryStatusPanel","commander boundary","updateCaretPosition","command",
"BinaryStatusPanel","commander boundary","updateCursorPositionToolTip","command",
"BinaryStatusPanel","commander boundary","updateDocumentSize","command",
"BinaryStatusPanel","commander boundary","updateDocumentSizeToolTip","command",
"BinaryStatusPanel","commander boundary","numberToPosition","property controller",
"TabExitButton","unclassified","TabExitButton","constructor",
"TabExitButton","unclassified","getTabIndex","get",
"TabExitButton","unclassified","actionPerformed","command collaborator",
"TabExitButton","unclassified","updateUI","empty",
"TabExitButton","unclassified","paintComponent","command collaborator",
"TabExitButton","unclassified","getTabbedPane","get collaborator",
"TabExitButton","unclassified","getTabWorkingName","get",
"ResourceViewer","unclassified","ResourceViewer","constructor",
"ResourceViewer","unclassified","getTabName","property wrapper",
"ResourceViewer","unclassified","getResourceBytes","property non-void-command",
"ResourceViewer","unclassified","refreshTitle","command",
"GraphicalReflectionKit","empty","GraphicalReflectionKit","constructor",
"InitialBootScreen","data-provider boundary data-class small-class","InitialBootScreen","constructor",
"InitialBootScreen","data-provider boundary data-class small-class","getProgressBar","get collaborator",
"FernFlowerDecompiler","unclassified","decompileToZip","command collaborator",
"FernFlowerDecompiler","unclassified","decompileClassNode","property non-void-command collaborator",
"FernFlowerDecompiler","unclassified","generateMainMethod","property non-void-command",
"FernFlowerDecompiler","unclassified","r","incidental",
"ResourceContainerImporter","unclassified","ResourceContainerImporter","constructor",
"ResourceContainerImporter","unclassified","getContainer","get collaborator",
"ResourceContainerImporter","unclassified","importAsFile","property non-void-command",
"ResourceContainerImporter","unclassified","importAsZip","property non-void-command",
"ResourceContainerImporter","unclassified","addUnknownFile","get property non-void-command",
"ResourceContainerImporter","unclassified","addClassResource","get non-void-command collaborator",
"ResourceContainerImporter","unclassified","addResource","get non-void-command collaborator",
"ResourceContainerImporter","unclassified","importZipInputStream","get non-void-command",
"ResourceContainerImporter","unclassified","importApacheZipFile","get non-void-command",
"BaseSwitchableSpinnerPanel","commander boundary","BaseSwitchableSpinnerPanel","constructor",
"BaseSwitchableSpinnerPanel","commander boundary","init","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","initComponents","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","baseSwitchButtonActionPerformed","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","octalMenuItemActionPerformed","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","decimalMenuItemActionPerformed","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","hexadecimalMenuItemActionPerformed","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","switchNumBase","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","getValue","property non-void-command",
"BaseSwitchableSpinnerPanel","commander boundary","setValue","command",
"BaseSwitchableSpinnerPanel","commander boundary","acceptInput","command",
"BaseSwitchableSpinnerPanel","commander boundary","initFocus","command",
"BaseSwitchableSpinnerPanel","commander boundary","setMinimum","command",
"BaseSwitchableSpinnerPanel","commander boundary","setMaximum","command",
"BaseSwitchableSpinnerPanel","commander boundary","revalidateSpinner","command",
"BaseSwitchableSpinnerPanel","commander boundary","addChangeListener","command collaborator",
"BaseSwitchableSpinnerPanel","commander boundary","removeChangeListener","command collaborator",
"StatusDocumentSizeFormat","data-class","StatusDocumentSizeFormat","constructor",
"StatusDocumentSizeFormat","data-class","StatusDocumentSizeFormat","constructor",
"StatusDocumentSizeFormat","data-class","getCodeType","get collaborator",
"StatusDocumentSizeFormat","data-class","setCodeType","set collaborator",
"StatusDocumentSizeFormat","data-class","isShowRelative","get",
"StatusDocumentSizeFormat","data-class","setShowRelative","set",
"JarInfo","boundary","JarInfo","constructor",
"JarInfo","boundary","JarInfo","constructor",
"JarInfo","boundary","JarInfo","constructor",
"JarInfo","boundary","getPath","get",
"JarInfo","boundary","getType","get collaborator",
"JarInfo","boundary","formattedURL","property non-void-command factory collaborator",
"JarInfo","boundary","hashCode","property non-void-command",
"JarInfo","boundary","equals","get predicate non-void-command collaborator",
"Open","empty","Open","constructor",
"Open","empty","Open","constructor",
"New","empty","New","constructor",
"ImageJLabel","empty","ImageJLabel","constructor",
"ValuesPanel","commander boundary","ValuesPanel","constructor",
"ValuesPanel","commander boundary","initComponents","command collaborator",
"ValuesPanel","commander boundary","littleEndianRadioButtonStateChanged","command collaborator",
"ValuesPanel","commander boundary","bigEndianRadioButtonStateChanged","command collaborator",
"ValuesPanel","commander boundary","signedRadioButtonStateChanged","command collaborator",
"ValuesPanel","commander boundary","unsignedRadioButtonStateChanged","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox0ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox1ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox2ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox3ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox4ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox5ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox6ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","binaryCheckBox7ActionPerformed","command collaborator",
"ValuesPanel","commander boundary","byteTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","wordTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","intTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","longTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","floatTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","doubleTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","characterTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","stringTextFieldKeyReleased","command collaborator",
"ValuesPanel","commander boundary","setCodeArea","set collaborator",
"ValuesPanel","commander boundary","enableUpdate","command",
"ValuesPanel","commander boundary","disableUpdate","command",
"ValuesPanel","commander boundary","updateEditMode","command",
"ValuesPanel","commander boundary","updateValues","command collaborator",
"ValuesPanel","commander boundary","modifyValues","empty",
"ValuesPanel","commander boundary","isSigned","predicate non-void-command",
"ValuesPanel","commander boundary","isEditable","predicate non-void-command",
"ValuesPanel","commander boundary","getByteOrder","property non-void-command collaborator",
"ValuesPanel","commander boundary","showException","controller",
"ReleaseKeyListener","commander degenerate","ReleaseKeyListener","constructor",
"ReleaseKeyListener","commander degenerate","keyTyped","empty",
"ReleaseKeyListener","commander degenerate","keyPressed","empty",
"ReleaseKeyListener","commander degenerate","keyReleased","command collaborator",
"DecompilerViewComponent","data-provider boundary","DecompilerViewComponent","constructor",
"DecompilerViewComponent","data-provider boundary","createMenu","command",
"DecompilerViewComponent","data-provider boundary","addToGroup","controller",
"DecompilerViewComponent","data-provider boundary","getMenu","get collaborator",
"DecompilerViewComponent","data-provider boundary","getJava","get collaborator",
"DecompilerViewComponent","data-provider boundary","getBytecode","get collaborator",
"DecompilerViewComponent","data-provider boundary","getEditable","get collaborator",
"DecompilerViewComponent","data-provider boundary","getType","get collaborator",
"DecompilerViewComponent","data-provider boundary","getDecompilers","get collaborator",
"WaitBusyIcon","empty","WaitBusyIcon","constructor",
"ResourceListPane","commander boundary","showContextMenu","command",
"ResourceListPane","commander boundary","ResourceListPane","constructor",
"ResourceListPane","commander boundary","filesDropped","wrapper stateless",
