Class Name,Class Stereotype,Method Name,Method Stereotype
"SubsystemTests","empty","SubsystemTests","constructor",
"MyCompositeSubsystem","empty","MyCompositeSubsystem","constructor",
"MyCompositeSubsystem","empty","MyCompositeSubsystem","constructor",
"SessionStateTests","pure-controller degenerate small-class","TestDrives","controller stateless",
"RunspaceTests","boundary","TestRunspaceWithPipeline","wrapper",
"RunspaceTests","boundary","TestRunspaceWithPowerShell","wrapper",
"RunspaceTests","boundary","TestRunspaceWithPowerShellAndInitialSessionState","wrapper",
"RunspaceTests","boundary","TestAppDomainProcessExitEvenHandlerNotLeaking","controller stateless",
"MyPredictor","commander","MyPredictor","constructor",
"MyPredictor","commander","MyPredictor","constructor",
"MyPredictor","commander","Clear","command",
"MyPredictor","commander","GetSuggestion","property factory wrapper",
"MyPredictor","commander","OnSuggestionDisplayed","command",
"MyPredictor","commander","OnSuggestionAccepted","command",
"MyPredictor","commander","OnCommandLineAccepted","command collaborator",
"MyPredictor","commander","OnCommandLineExecuted","command",
"PowerShellPolicyTests","commander boundary","PowerShellPolicyTests","constructor",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_BothConfigFilesNotEmpty","command collaborator",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_EmptyUserConfig","command collaborator",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_EmptySystemConfig","command collaborator",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_BothConfigFilesEmpty","command collaborator",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_BothConfigFilesNotExist","command collaborator",
"PowerShellPolicyTests","commander boundary","Utils_GetPolicySetting_BothConfigFilesNotEmpty","command collaborator",
"PowerShellPolicyTests","commander boundary","Utils_GetPolicySetting_EmptyUserConfig","command collaborator",
"PowerShellPolicyTests","commander boundary","Utils_GetPolicySetting_EmptySystemConfig","command collaborator",
"PowerShellPolicyTests","commander boundary","Utils_GetPolicySetting_BothConfigFilesEmpty","command collaborator",
"PowerShellPolicyTests","commander boundary","Utils_GetPolicySetting_BothConfigFilesNotExist","command collaborator",
"PowerShellPolicyTests","commander boundary","PowerShellConfig_GetPowerShellPolicies_BrokenSystemConfig","command",
"MshSnapinInfoTests","boundary degenerate small-class","TestReadRegistryInfo","wrapper stateless",
"MshSnapinInfoTests","boundary degenerate small-class","TestReadCoreEngineSnapIn","wrapper stateless",
"FileSystemProviderTests","unclassified","FileSystemProviderTests","constructor",
"FileSystemProviderTests","unclassified","Dispose","command",
"FileSystemProviderTests","unclassified","Dispose","wrapper",
"FileSystemProviderTests","unclassified","TestCreateJunctionFails","wrapper stateless",
"FileSystemProviderTests","unclassified","TestGetHelpMaml","controller stateless",
"FileSystemProviderTests","unclassified","TestMode","wrapper stateless",
"FileSystemProviderTests","unclassified","TestGetProperty","controller",
"FileSystemProviderTests","unclassified","TestSetProperty","controller",
"FileSystemProviderTests","unclassified","TestClearProperty","controller stateless",
"FileSystemProviderTests","unclassified","TestGetContentReader","controller",
"FileSystemProviderTests","unclassified","TestGetContentWriter","controller",
"FileSystemProviderTests","unclassified","TestClearContent","controller",
"MyFeedback","factory controller small-class","MyFeedback","constructor",
"MyFeedback","factory controller small-class","MyFeedback","constructor",
"MyFeedback","factory controller small-class","GetFeedback","property factory wrapper",
"TestDataLastFile","degenerate small-class","GetEnumerator","factory collaborator incidental",
"TestDataLastFile","degenerate small-class","get","wrapper stateless",
"TestDataSettingsFile","factory controller small-class","GetEnumerator","property factory collaborator",
"PriorityAttribute","empty","PriorityAttribute","constructor",
"Startup","pure-controller degenerate small-class","Startup","constructor",
"Startup","pure-controller degenerate small-class","ConfigureServices","controller stateless",
"Startup","pure-controller degenerate small-class","Configure","controller stateless",
"GzipFilter","pure-controller degenerate small-class","OnResultExecutionAsync","controller stateless",
"DeflateFilter","pure-controller degenerate small-class","OnResultExecutionAsync","controller stateless",
"RetryController","data-provider boundary small-class","Retry","property collaborator",
"RetryController","data-provider boundary small-class","Error","collaborator incidental",
"ResumeController","commander boundary","Index","command collaborator",
"ResumeController","commander boundary","NoResume","command",
"ResumeController","commander boundary","Bytes","wrapper",
"ResumeController","commander boundary","Error","collaborator incidental",
"ResumeController","commander boundary","SetResumeResponseHeaders","command",
"ResumeController","commander boundary","TryGetRangeHeader","controller stateless",
"ResponseHeadersController","degenerate small-class","Index","controller stateless",
"ResponseHeadersController","degenerate small-class","Error","collaborator incidental",
"RedirectController","boundary degenerate small-class","Index","wrapper stateless",
"RedirectController","boundary degenerate small-class","Error","collaborator incidental",
"HomeController","boundary degenerate small-class","Index","wrapper stateless",
"HomeController","boundary degenerate small-class","Error","collaborator incidental",
"EncodingController","boundary degenerate","Index","wrapper stateless",
"EncodingController","boundary degenerate","Utf8","wrapper stateless",
"EncodingController","boundary degenerate","Cp936","controller stateless",
"EncodingController","boundary degenerate","Error","collaborator incidental",
"DosController","degenerate small-class","Index","controller stateless",
"DosController","degenerate small-class","Error","collaborator incidental",
"DelayController","boundary","Index","controller stateless",
"DelayController","boundary","Stall","non-void-command collaborator",
"DelayController","boundary","StallBrotli","non-void-command collaborator",
"DelayController","boundary","StallDeflate","non-void-command collaborator",
