Class Name,Class Stereotype,Method Name,Method Stereotype
"TransformBase","pure-controller degenerate small-class","TestFile","controller stateless",
"TransformBase","pure-controller degenerate small-class","TestDirectory","controller stateless",
"TestEncodingProvider","factory controller small-class","GetEncodings","property factory collaborator",
"ZipStreamAsyncTests","boundary degenerate","WriteZipStreamUsingAsync","wrapper stateless",
"ZipStreamAsyncTests","boundary degenerate","WriteZipStreamAsync","wrapper stateless",
"ZipStreamAsyncTests","boundary degenerate","WriteZipStreamWithAesAsync","wrapper stateless",
"ZipStreamAsyncTests","boundary degenerate","WriteZipStreamWithZipCryptoAsync","wrapper stateless",
"ZipStreamAsyncTests","boundary degenerate","WriteReadOnlyZipStreamAsync","wrapper stateless",
"ZipStreamAsyncTests","boundary degenerate","WriteZipStreamToAsyncOnlyStream","wrapper stateless",
"ZipNameTransformHandling","degenerate","Basic","command collaborator",
"ZipNameTransformHandling","degenerate","Basic_Windows","command collaborator",
"ZipNameTransformHandling","degenerate","Basic_Posix","command collaborator",
"ZipNameTransformHandling","degenerate","TooLong","controller stateless",
"ZipNameTransformHandling","degenerate","LengthBoundaryOk","controller stateless",
"ZipNameTransformHandling","degenerate","NameTransforms_Windows","controller stateless",
"ZipNameTransformHandling","degenerate","NameTransforms_Posix","controller stateless",
"ZipNameTransformHandling","degenerate","FilenameCleaning","wrapper stateless",
"ZipNameTransformHandling","degenerate","PathalogicalNames","controller stateless",
"ZipFileHandling","boundary degenerate","NullStreamDetected","wrapper stateless",
"ZipFileHandling","boundary degenerate","Zip64Entries","controller stateless",
"ZipFileHandling","boundary degenerate","EmbeddedArchive","controller stateless",
"ZipFileHandling","boundary degenerate","Zip64Useage","controller stateless",
"ZipFileHandling","boundary degenerate","Zip64Update","controller stateless",
"ZipFileHandling","boundary degenerate","FakeZip64Locator","wrapper stateless",
"ZipFileHandling","boundary degenerate","Zip64Offset","empty",
"ZipFileHandling","boundary degenerate","BasicEncryption","wrapper stateless",
"ZipFileHandling","boundary degenerate","BasicEncryptionToDisk","wrapper stateless",
"ZipFileHandling","boundary degenerate","AddEncryptedEntriesToExistingArchive","wrapper stateless",
"ZipFileHandling","boundary degenerate","TryDeleting","wrapper stateless",
"ZipFileHandling","boundary degenerate","TryDeleting","wrapper stateless",
"ZipFileHandling","boundary degenerate","AddAndDeleteEntriesMemory","command",
"ZipFileHandling","boundary degenerate","AddAndDeleteEntries","wrapper stateless",
"ZipFileHandling","boundary degenerate","RoundTrip","command collaborator",
"ZipFileHandling","boundary degenerate","RoundTripInMemory","command collaborator",
"ZipFileHandling","boundary degenerate","RoundTripInMemoryAsync","non-void-command collaborator",
"ZipFileHandling","boundary degenerate","AddToEmptyArchive","wrapper stateless",
"ZipFileHandling","boundary degenerate","CreateEmptyArchive","wrapper stateless",
"ZipFileHandling","boundary degenerate","CreateArchiveWithNoCompression","wrapper stateless",
"ZipFileHandling","boundary degenerate","FindEntriesInArchiveWithLongComment","command collaborator",
"ZipFileHandling","boundary degenerate","FindEntriesInArchiveExtraData","command collaborator",
"ZipFileHandling","boundary degenerate","FindEntry","command",
"ZipFileHandling","boundary degenerate","HandlesNoEntries","command",
"ZipFileHandling","boundary degenerate","ArchiveTesting","command",
"ZipFileHandling","boundary degenerate","TestDirectoryEntry","controller stateless",
"ZipFileHandling","boundary degenerate","TestDirectoryEntry","command",
"ZipFileHandling","boundary degenerate","TestEncryptedDirectoryEntry","controller stateless",
"ZipFileHandling","boundary degenerate","TestEncryptedDirectoryEntry","command",
"ZipFileHandling","boundary degenerate","Crypto_AddEncryptedEntryToExistingArchiveSafe","controller stateless",
"ZipFileHandling","boundary degenerate","Crypto_AddEncryptedEntryToExistingArchiveDirect","wrapper stateless",
"ZipFileHandling","boundary degenerate","UnicodeNames","wrapper stateless",
"ZipFileHandling","boundary degenerate","UpdateCommentOnlyInMemory","wrapper stateless",
"ZipFileHandling","boundary degenerate","UpdateCommentOnlyOnDisk","wrapper stateless",
"ZipFileHandling","boundary degenerate","NameFactory","wrapper stateless",
"ZipFileHandling","boundary degenerate","NestedArchive","controller stateless",
"ZipFileHandling","boundary degenerate","GetPartialStream","controller stateless",
"ZipFileHandling","boundary degenerate","UnreferencedZipFileClosingPartialStream","command collaborator",
"ZipFileHandling","boundary degenerate","StreamClosedWhenOwner","command collaborator",
"ZipFileHandling","boundary degenerate","StreamNotClosedWhenNotOwner","command collaborator",
"ZipFileHandling","boundary degenerate","FileStreamClosedWhenOwner","command collaborator",
"ZipFileHandling","boundary degenerate","FileStreamNotClosedWhenNotOwner","command",
"ZipFileHandling","boundary degenerate","StreamClosedOnError","wrapper stateless",
