Class Name,Class Stereotype,Method Name,Method Stereotype
"Util","empty","Util","constructor",
"CommaSeparatedKeyValueConverter","pure-controller degenerate small-class","convert","controller stateless",
"ShowCommand","small-class","parse","command",
"ShowCommand","small-class","printInfo","controller",
"RemoveCommand","small-class","parse","command",
"RemoveCommand","small-class","removeInfo","controller",
"PutCommand","commander small-class","parse","command",
"BatchCommand","small-class","parse","command",
"BatchCommand","small-class","generateChannelApk","controller",
"WalleCommandLine","pure-controller small-class","parse","controller",
"Main","empty","Main","constructor",
"WalleConfig","data-class","getDefaultExtraInfoStrategy","get",
"WalleConfig","data-class","setDefaultExtraInfoStrategy","set",
"WalleConfig","data-class","getChannelInfoList","get collaborator",
"WalleConfig","data-class","setChannelInfoList","set collaborator",
"WalleConfig","data-class","getDefaultExtraInfo","get",
"WalleConfig","data-class","setDefaultExtraInfo","set",
"ZipFormatException","empty","ZipFormatException","constructor",
"ZipFormatException","empty","ZipFormatException","constructor",
"DataSources","empty","DataSources","constructor",
"ApkSigningBlock","entity boundary","ApkSigningBlock","constructor",
"ApkSigningBlock","entity boundary","getPayloads","get collaborator",
"ApkSigningBlock","entity boundary","addPayload","command collaborator",
"ApkSigningBlock","entity boundary","writeApkSigningBlock","property non-void-command collaborator",
"ByteBufferSink","commander small-class","ByteBufferSink","constructor",
"ByteBufferSink","commander small-class","consume","command",
"ByteBufferSink","commander small-class","consume","command collaborator",
"SignatureNotFoundException","empty","SignatureNotFoundException","constructor",
"SignatureNotFoundException","empty","SignatureNotFoundException","constructor",
"ManifestWriter","empty","ManifestWriter","constructor",
"Batch2Command","small-class","parse","command",
"Batch2Command","small-class","generateChannelApk","controller stateless",
"Pair<A,B>","entity boundary","Pair","constructor",
"Pair<A,B>","entity boundary","getFirst","get collaborator",
"Pair<A,B>","entity boundary","getSecond","get collaborator",
"Pair<A,B>","entity boundary","hashCode","property non-void-command",
"Pair<A,B>","entity boundary","equals","predicate non-void-command collaborator",
"PayloadWriter","empty","PayloadWriter","constructor",
"ApkSigningPayload","data-provider","ApkSigningPayload","constructor",
"ApkSigningPayload","data-provider","getId","get",
"ApkSigningPayload","data-provider","getByteBuffer","property non-void-command",
"ApkSigningPayload","data-provider","getTotalSize","get",
"SignatureFileWriter","empty","SignatureFileWriter","constructor",
"ApkUtil","empty","ApkUtil","constructor",
"ChannelReader","empty","ChannelReader","constructor",
"V2SchemeVerifier","empty","V2SchemeVerifier","constructor",
"WalleChannelReader","empty","WalleChannelReader","constructor",
"ChannelWriter","empty","ChannelWriter","constructor",
"ZipUtils","empty","ZipUtils","constructor",
"MainActivity","commander boundary small-class","onCreate","command collaborator",
"MainActivity","commander boundary small-class","readChannel","command collaborator",
"ChannelInfo","data-provider data-class small-class","ChannelInfo","constructor",
"ChannelInfo","data-provider data-class small-class","getChannel","get",
"ChannelInfo","data-provider data-class small-class","getExtraInfo","get",
"PayloadReader","empty","PayloadReader","constructor",
"V2SchemeSigner","empty","V2SchemeSigner","constructor",
"ApkVerifier","controller lazy-class small-class","verify","factory controller stateless",
"ApkVerifier","controller lazy-class small-class","Issue","constructor",
"ApkVerifier","controller lazy-class small-class","getFormat","get",
"ApkUtils","empty","ApkUtils","constructor",
"DefaultApkSignerEngine","boundary","DefaultApkSignerEngine","constructor",
