Class Name,Class Stereotype,Method Name,Method Stereotype
"MessageList","commander boundary","MessageList","constructor",
"MessageList","commander boundary","UpdateMessageNode","controller stateless",
"MessageList","commander boundary","AddMessageSummaries","command collaborator",
"MessageList","commander boundary","OnFolderOpened","void-accessor command collaborator",
"MessageList","commander boundary","OpenFolder","wrapper stateless",
"MessageList","commander boundary","MessageFlagsChangedInGuiThread","command collaborator",
"MessageList","commander boundary","OnMessageFlagsChanged","wrapper stateless",
"MessageList","commander boundary","MessageExpungedInGuiThread","command collaborator",
"MessageList","commander boundary","OnMessageExpunged","wrapper stateless",
"MessageList","commander boundary","FetchNewMessages","wrapper stateless",
"MessageList","commander boundary","OnCountChanged","command collaborator",
"MessageList","commander boundary","OnAfterSelect","command collaborator",
"MainWindow","commander small-class","Dispose","command",
"MainWindow","commander small-class","InitializeComponent","command",
"FolderSelectedEventArgs","empty","FolderSelectedEventArgs","constructor",
"FolderNameComparer","boundary degenerate small-class","Compare","wrapper stateless",
"ConnectionFailedEventArgs<T>","empty","ConnectionFailedEventArgs","constructor",
"CommandFailedEventArgs","empty","CommandFailedEventArgs","constructor",
"ClientCommand<T>","empty","ClientCommand","constructor",
"MultipartRelatedUrlCache","entity factory controller small-class","MultipartRelatedUrlCache","constructor",
"MultipartRelatedUrlCache","entity factory controller small-class","CachedResponseForRequest","property non-void-command factory collaborator",
"AppDelegate","entity boundary small-class","FinishedLaunching","predicate non-void-command collaborator",
"MessageViewActivity","commander boundary small-class","OnCreate","command collaborator",
"MessageListActivity","commander boundary small-class","OnCreate","command collaborator",
"MessageListActivity","commander boundary small-class","Reload","set collaborator",
"MainActivity","commander boundary small-class","OnCreate","command collaborator",
"Mail","empty","Mail","constructor",
"LoginActivity","commander boundary small-class","OnCreate","command collaborator",
"LoginActivity","commander boundary small-class","buttonLogin_Click","set collaborator",
"FoldersActivity","commander boundary","OnCreate","command collaborator",
"FoldersActivity","commander boundary","Reload","non-void-command collaborator",
"FoldersActivity","commander boundary","LoadChildFolders","non-void-command collaborator",
"UriExtensionTests","pure-controller degenerate","TestNoQuery","controller stateless",
"UriExtensionTests","pure-controller degenerate","TestSimpleQuery","controller stateless",
"UriExtensionTests","pure-controller degenerate","TestCompoundQuery","controller stateless",
"UriExtensionTests","pure-controller degenerate","TestQueryWithoutValue","controller stateless",
"TestHelper","empty","TestHelper","constructor",
"StoreLabelsRequestTests","boundary degenerate small-class","TestArgumentExceptions","wrapper stateless",
"SslHandshakeExceptionTests","boundary degenerate","TestSerialization","controller",
"SslHandshakeExceptionTests","boundary degenerate","TestExpiredCertificateValidationFailure","wrapper stateless",
