Class Name,Class Stereotype,Method Name,Method Stereotype
"ValuedDataObjectWithExtensionsConverterTest","boundary","convertXMLToModel","command collaborator"
"ValuedDataObjectWithExtensionsConverterTest","boundary","convertModelToXML","command collaborator"
"ValuedDataObjectWithExtensionsConverterTest","boundary","getResource","incidental"
"ValuedDataObjectWithExtensionsConverterTest","boundary","validateModel","command collaborator"
"ValuedDataObjectWithExtensionsConverterTest","boundary","getDataObjectAttributes","property controller"
"ValuedDataObjectWithExtensionsConverterTest","boundary","getLocalization","get non-void-command collaborator"
"TaskConverterTest","commander boundary","convertXMLToModel","command collaborator"
"TaskConverterTest","commander boundary","convertModelToXML","command collaborator"
"TaskConverterTest","commander boundary","getResource","incidental"
"TaskConverterTest","commander boundary","validateModel","command collaborator"
"TaskConverterTest","commander boundary","checkXml","wrapper stateless"
"SubProcessWithExtensionsConverterTest","boundary","convertXMLToModel","command collaborator"
"SubProcessWithExtensionsConverterTest","boundary","convertModelToXML","command collaborator"
"SubProcessWithExtensionsConverterTest","boundary","getResource","incidental"
"SubProcessWithExtensionsConverterTest","boundary","validateModel","command collaborator"
"SubProcessWithExtensionsConverterTest","boundary","getSubprocessAttributes","property controller"
"SubProcessWithExtensionsConverterTest","boundary","getLocalization","get non-void-command collaborator"
"SubProcessMultiDiagramConverterTest","unclassified","readXMLFile","property non-void-command factory collaborator"
"SubProcessMultiDiagramConverterTest","unclassified","exportAndReadXMLFile","factory controller stateless"
"SubProcessMultiDiagramConverterTest","unclassified","convertXMLToModel","command collaborator"
"SubProcessMultiDiagramConverterTest","unclassified","convertModelToXML","command collaborator"
"SubProcessMultiDiagramConverterTest","unclassified","getResource","incidental"
"SubProcessMultiDiagramConverterTest","unclassified","validateModel","controller stateless"
"SubProcessMultiDiagramConverterNoDITest","unclassified","readXMLFile","property non-void-command factory collaborator"
"SubProcessMultiDiagramConverterNoDITest","unclassified","exportAndReadXMLFile","factory controller stateless"
"SubProcessMultiDiagramConverterNoDITest","unclassified","convertXMLToModel","command collaborator"
"SubProcessMultiDiagramConverterNoDITest","unclassified","convertModelToXML","command collaborator"
"SubProcessMultiDiagramConverterNoDITest","unclassified","getResource","incidental"
"SubProcessMultiDiagramConverterNoDITest","unclassified","validateModel","controller stateless"
"SubProcessConverterTest","boundary","convertXMLToModel","command collaborator"
"SubProcessConverterTest","boundary","convertModelToXML","command collaborator"
"SubProcessConverterTest","boundary","getResource","incidental"
"SubProcessConverterTest","boundary","validateModel","controller stateless"
"SubProcessConverterNoDITest","boundary","convertXMLToModel","command collaborator"
"SubProcessConverterNoDITest","boundary","convertModelToXML","command collaborator"
"SubProcessConverterNoDITest","boundary","getResource","incidental"
"SubProcessConverterNoDITest","boundary","validateModel","controller stateless"
"SubProcessConverterAutoLayoutTest","boundary","convertXMLToModel","command collaborator"
"SubProcessConverterAutoLayoutTest","boundary","convertModelToXML","command collaborator"
"SubProcessConverterAutoLayoutTest","boundary","getResource","incidental"
"SubProcessConverterAutoLayoutTest","boundary","validateModel","controller stateless"
"SimpleUserTaskConverterTest","commander boundary","convertXMLToModel","command collaborator"
"SimpleUserTaskConverterTest","commander boundary","convertModelToXML","command collaborator"
"SimpleUserTaskConverterTest","commander boundary","getResource","incidental"
"SimpleUserTaskConverterTest","commander boundary","validateModel","command collaborator"
"SimpleUserTaskConverterTest","commander boundary","checkXml","wrapper stateless"
"ScopedConverterTest","boundary","convertXMLToModel","command collaborator"
"ScopedConverterTest","boundary","convertModelToXML","command collaborator"
"ScopedConverterTest","boundary","getResource","incidental"
"ScopedConverterTest","boundary","validateModel","controller stateless"
"NotExecutableConverterTest","boundary","convertXMLToModel","command collaborator"
"NotExecutableConverterTest","boundary","convertModelToXML","command collaborator"
"NotExecutableConverterTest","boundary","getResource","incidental"
"NotExecutableConverterTest","boundary","validateModel","controller stateless"
"MessageFlowConverterTest","boundary","convertXMLToModel","command collaborator"
"MessageFlowConverterTest","boundary","convertModelToXML","command collaborator"
"MessageFlowConverterTest","boundary","getResource","incidental"
"MessageFlowConverterTest","boundary","validateModel","controller stateless"
"MessageEventDefinitionConverterTest","boundary","convertXMLToModel","command collaborator"
"MessageEventDefinitionConverterTest","boundary","convertModelToXML","command collaborator"
"MessageEventDefinitionConverterTest","boundary","validateModel","controller stateless"
"MessageEventDefinitionConverterTest","boundary","getResource","incidental"
"MessageConverterTest","boundary","convertXMLToModel","command collaborator"
"MessageConverterTest","boundary","convertModelToXML","command collaborator"
"MessageConverterTest","boundary","validateModel","controller stateless"
"MessageConverterTest","boundary","getResource","incidental"
"MapExceptionConverterTest","commander","getResource","get"
"MapExceptionConverterTest","commander","testMapExceptionWithInvalidHasChildren","set"
"MapExceptionConverterTest","commander","testMapExceptionWithNoErrorCode","set"
"MapExceptionConverterTest","commander","testMapExceptionWithNoExceptionClass","set collaborator"
"MapExceptionConverterTest","commander","convertXMLToModel","command collaborator"
"MapExceptionConverterTest","commander","validateModel","controller stateless"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","convertXMLToModel","command collaborator"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","convertModelToXML","command collaborator"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","getResource","incidental"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","validateModel","command collaborator"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","checkThrowEvent","command collaborator"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","checkCatchEvent","command collaborator"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","checkSignalEventDefinition","controller stateless"
"IntermediateThrowCatchSignalEventConverterTest","commander boundary","checkXml","wrapper stateless"
"InCompleteSignalConverterTest","degenerate","convertXMLToModel","command collaborator"
"InCompleteSignalConverterTest","degenerate","getResource","incidental"
"InCompleteSignalConverterTest","degenerate","validateModel","controller stateless"
"FormPropertiesConverterTest","unclassified","convertJsonToModel","command collaborator"
"FormPropertiesConverterTest","unclassified","doubleConversionValidation","command collaborator"
"FormPropertiesConverterTest","unclassified","getResource","incidental"
"FormPropertiesConverterTest","unclassified","validateModel","command collaborator"
"FormPropertiesConverterTest","unclassified","checkFormProperty","controller stateless"
"FormPropertiesConverterTest","unclassified","checkFormPropertyFormValues","controller stateless"
"DataStoreConverterTest","boundary","convertXMLToModel","command collaborator"
"DataStoreConverterTest","boundary","convertModelToXML","command collaborator"
"DataStoreConverterTest","boundary","getResource","incidental"
"DataStoreConverterTest","boundary","validateModel","controller stateless"
"CustomNamespaceAttributeConverterTest","boundary","convertXMLToModel","command collaborator"
"CustomNamespaceAttributeConverterTest","boundary","convertModelToXML","command collaborator"
"CustomNamespaceAttributeConverterTest","boundary","getResource","incidental"
"CustomNamespaceAttributeConverterTest","boundary","validateModel","controller stateless"
"CollaborationExtensionElementsConverterTest","commander small-class","convertXMLToModel","command collaborator"
"CollaborationExtensionElementsConverterTest","commander small-class","getResource","incidental"
"AbstractConverterTest","factory controller","readXMLFile","property non-void-command factory collaborator"
"AbstractConverterTest","factory controller","readXMLFileEncoding","property non-void-command factory collaborator"
"AbstractConverterTest","factory controller","exportAndReadXMLFile","factory controller stateless"
"AbstractConverterTest","factory controller","deployProcess","empty"
"MultiInstanceParserTest","commander boundary","parseChildElement_should_setLoopCharacteristicsProperties","command collaborator"
"MultiInstanceParserTest","commander boundary","parseChildElement_should_setActivitiExtensionsElements","command collaborator"
"MultiInstanceParserTest","commander boundary","moveReaderToMultiInstanceLine","command collaborator"
"MultiInstanceParserTest","commander boundary","isMultiInstance","controller stateless"
"CallActivityConverterTest","boundary","convertXMLToModel","command collaborator"
"CallActivityConverterTest","boundary","convertModelToXML","command collaborator"
"CallActivityConverterTest","boundary","getResource","incidental"
"CallActivityConverterTest","boundary","validateModel","controller stateless"
"XMLException","empty","XMLException","constructor"
"XMLException","empty","XMLException","constructor"
"SubProcessParser","commander boundary small-class","parse","command collaborator"
"ResourceParser","pure-controller small-class","parse","controller"
"ProcessParser","factory pure-controller small-class","parse","factory controller"
"PotentialStarterParser","pure-controller degenerate small-class","parse","controller stateless"
"ParticipantParser","pure-controller small-class","parse","controller"
"MessageParser","pure-controller small-class","parse","controller"
"MessageParser","pure-controller small-class","parseItemRef","controller stateless"
"MessageFlowParser","pure-controller small-class","parse","controller"
"ItemDefinitionParser","pure-controller small-class","parse","controller"
"InterfaceParser","small-class","parse","command collaborator"
"InterfaceParser","small-class","parseMessageRef","controller stateless"
"ExtensionElementsParser","commander boundary small-class","parse","command collaborator"
"DefinitionsParser","pure-controller small-class","parse","controller"
"MultiInstanceInputDataItemParser","pure-controller degenerate small-class","canParseCurrentElement","controller stateless"
"MultiInstanceInputDataItemParser","pure-controller degenerate small-class","setInformation","controller stateless"
"LoopDataOutputRefParser","pure-controller degenerate small-class","canParseCurrentElement","controller stateless"
"LoopDataOutputRefParser","pure-controller degenerate small-class","setInformation","controller stateless"
"LoopCardinalityParser","pure-controller degenerate small-class","canParseCurrentElement","controller stateless"
"LoopCardinalityParser","pure-controller degenerate small-class","setInformation","controller stateless"
"TimeDateParser","lazy-class small-class","getElementName","get"
"TimeDateParser","lazy-class small-class","parseChildElement","controller stateless"
"TaskListenerParser","data-provider lazy-class small-class","getElementName","get"
"TaskListenerParser","data-provider lazy-class small-class","addListenerToParent","wrapper stateless"
"SignalEventDefinitionParser","small-class","getElementName","get"
"SignalEventDefinitionParser","small-class","parseChildElement","controller"
"IOSpecificationParser","unclassified","getElementName","get"
"IOSpecificationParser","unclassified","parseChildElement","command collaborator"
"IOSpecificationParser","unclassified","parseItemSubjectRef","controller stateless"
"ExecutionListenerParser","lazy-class small-class","getElementName","get"
"ExecutionListenerParser","lazy-class small-class","addListenerToParent","controller stateless"
"ErrorEventDefinitionParser","small-class","getElementName","get"
"ErrorEventDefinitionParser","small-class","parseChildElement","controller"
"DocumentationParser","pure-controller degenerate small-class","getElementName","incidental"
"DocumentationParser","pure-controller degenerate small-class","parseChildElement","controller stateless"
"DataOutputAssociationParser","small-class","getElementName","get"
"DataOutputAssociationParser","small-class","parseChildElement","command collaborator"
"DataInputAssociationParser","small-class","getElementName","get"
"DataInputAssociationParser","small-class","parseChildElement","command collaborator"
"TextAnnotationTextParser","lazy-class small-class","getElementName","get"
"TextAnnotationTextParser","lazy-class small-class","parseChildElement","controller stateless"
"CancelEventDefinitionParser","data-provider lazy-class small-class","getElementName","get"
"CancelEventDefinitionParser","data-provider lazy-class small-class","parseChildElement","wrapper stateless"
"ActivitiFailedjobRetryParser","lazy-class small-class","getElementName","get"
"ActivitiFailedjobRetryParser","lazy-class small-class","parseChildElement","controller stateless"
"AlfrescoUserTaskXMLConverter","boundary degenerate small-class","getBpmnElementType","collaborator incidental"
"UserTaskXMLConverter","entity boundary","UserTaskXMLConverter","constructor"
"UserTaskXMLConverter","entity boundary","getBpmnElementType","collaborator incidental"
"UserTaskXMLConverter","entity boundary","getXMLElementName","get"
"UserTaskXMLConverter","entity boundary","convertXMLToElement","non-void-command factory collaborator"
