Class Name,Class Stereotype,Method Name,Method Stereotype
"TimePickerUnitTests","commander boundary","TimePickerUnitTests","constructor",
"TimePickerUnitTests","commander boundary","DontOverwriteDate","set collaborator",
"TimePickerUnitTests","commander boundary","DisplaysExpectedText","command",
"TimePickerUnitTests","commander boundary","CanParseLocalizedTimeString","command collaborator",
"TransitionerTests","pure-controller degenerate small-class","WhenMoveNext_ItCanAdvanceMultipleSlides","controller stateless",
"TransitionerTests","pure-controller degenerate small-class","WhenMovePrevious_ItCanRetreatMultipleSlides","controller stateless",
"SnackbarMessageQueueTests","commander","SnackbarMessageQueueTests","constructor",
"SnackbarMessageQueueTests","commander","GetSnackbarMessageNullValues","command",
"SnackbarMessageQueueTests","commander","GetSnackbarMessageDiscardDuplicatesQueue","collaborator",
"SnackbarMessageQueueTests","commander","GetSnackbarMessageSimpleQueue","set collaborator",
"SnackbarMessageQueueTests","commander","Enqueue_ProperlySetsPromote","command collaborator",
"SnackbarMessageQueueTests","commander","Dispose","set",
"SnackbarMessageQueueTests","commander","Dispose","command",
"PackIconTests","pure-controller degenerate small-class","EnumMembersMustNotDifferByOnlyCase","controller stateless",
"LabelTests","pure-controller degenerate small-class","DefaultVerticalAlignment_ShouldBeStretch","controller stateless",
"LabelTests","pure-controller degenerate small-class","DefaultVerticalContentAlignment_ShouldBeTop","controller stateless",
"FlipperAssistTests","boundary","FlipperAssistTests","constructor",
"FlipperAssistTests","boundary","CardStyle_CardStyleNotSet_AttachedPropertyNotSet","wrapper",
"FlipperAssistTests","boundary","CardStyle_StyleWithWrongTargetType_AttachedPropertyNotSet","wrapper",
"FlipperAssistTests","boundary","CardStyle_StyleWithCorrectTargetType_AttachedPropertySet","wrapper",
"FlipperAssistTests","boundary","CardStyle_StyleWithDerivedCardTargetType_AttachedPropertySet","wrapper",
"DataGridAssistTests","boundary","DataGridAssistTests","constructor",
"DataGridAssistTests","boundary","TestAutoGeneratedCheckBoxStyleProperty","wrapper",
"DataGridAssistTests","boundary","TestAutoGeneratedEditingCheckBoxStyleProperty","wrapper",
"DataGridAssistTests","boundary","TestAutoGeneratedTextStyleProperty","wrapper",
"DataGridAssistTests","boundary","TestAutoGeneratedEditingTextStyleProperty","wrapper",
"DataGridAssistTests","boundary","TestCellPaddingProperty","wrapper",
"DataGridAssistTests","boundary","TestColumnHeaderPaddingProperty","wrapper",
"DataGridAssistTests","boundary","TestEnableEditBoxAssistProperty","wrapper",
"DataGridAssistTests","boundary","TestCornerRadiusProperty","wrapper",
"SliderToolTipConverterTests","pure-controller degenerate small-class","SliderConverterTest","controller stateless",
"CalendarFormatInfoTests","boundary degenerate","TestFromCultureInfo","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","CanParseDayOfWeek","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","SettingYearPattern","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","SettingYearPatternOfMultipleCultures","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","SettingDayOfWeekStyle","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","SettingDayOfWeekStyleOfMultipleCultures","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","ResettingDayOfWeekStyle","wrapper stateless",
"CalendarFormatInfoTests","boundary degenerate","ResettingDayOfWeekStyleOfMultipleCultures","wrapper stateless",
"ButtonProgressAssistTests","boundary","ButtonProgressAssistTests","constructor",
"ButtonProgressAssistTests","boundary","TestMinimumProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestMaximumProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestValueProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestIsIndeterminateProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestIndicatorForegroundProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestIndicatorBackgroundProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestIsIndicatorVisibleProperty","wrapper",
"ButtonProgressAssistTests","boundary","TestOpacityProperty","wrapper",
"BundledThemeTests","pure-controller degenerate small-class","WhenValueIsMissingThemeIsNotSet","controller stateless",
"BundledThemeTests","pure-controller degenerate small-class","WhenAllValuesAreSetThemeIsSet","controller stateless",
"AllStyles<T>","entity boundary small-class","GetEnumerator","property non-void-command collaborator",
"AdornerExtensionsTests","commander small-class","AdornerExtensionsTests","constructor",
"AdornerExtensionsTests","commander small-class","AddAdornerNullArgumentThrowsException","command",
"AdornerExtensionsTests","commander small-class","AddAdornerToElementWithoutAdornerLayerThrowsException","command",
"TreeViewTests","pure-controller degenerate small-class","TreeViewTests","constructor",
"TreeViewTests","pure-controller degenerate small-class","HasNoItemsExpanderVisibility_ChangesVisibilityOnExpander","controller stateless",
"TreeViewTests","pure-controller degenerate small-class","HasNoItemsExpanderVisibility_SetOnTreeView_ChangesVisibilityOnExpanders","controller stateless",
"TreeListViewImplicitTemplate","commander boundary","TreeListViewImplicitTemplate","constructor",
"TreeListViewImplicitTemplate","commander boundary","AddItem","command",
"TreeListViewImplicitTemplate","commander boundary","Remove_OnClick","command collaborator",
"TreeListViewImplicitTemplate","commander boundary","RemoveItem","command collaborator",
"TreeListViewImplicitTemplate","commander boundary","Replace_OnClick","set collaborator",
"TreeItem","empty","TreeItem","copy-constructor",
"CustomColorThemeTests","pure-controller degenerate small-class","WhenValueIsMissingThemeIsNotSet","controller stateless",
"CustomColorThemeTests","pure-controller degenerate small-class","WhenAllValuesAreSetThemeIsSet","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePickerTests","constructor",
"TimePickerTests","pure-controller degenerate","OnTextChangedIfSelectedTimeIsNonNull_DatePartDoesNotChange","controller stateless",
"TimePickerTests","pure-controller degenerate","OnLostFocusIfSelectedTimeIsNonNull_DatePartDoesNotChange","controller stateless",
"TimePickerTests","pure-controller degenerate","OnClockPickedIfSelectedTimeIsNonNull_DatePartDoesNotChange","controller stateless",
"TimePickerTests","pure-controller degenerate","OnTextChangedIfSelectedTimeIsNull_DatePartWillBeToday","controller stateless",
"TimePickerTests","pure-controller degenerate","OnLostFocusIfSelectedTimeIsNull_DatePartWillBeToday","controller stateless",
"TimePickerTests","pure-controller degenerate","OnClockPickedIfSelectedTimeIsNull_DatePartWillBeToday","controller stateless",
"TimePickerTests","pure-controller degenerate","OnLostFocusIfTimeHasBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnLostFocusIfTimeHasNotBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnEnterKeyDownIfTimeHasNotBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnEnterKeyDownIfTimeHasBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnTimePickedIfTimeHasBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnTimePickedIfTimeHasNotBeenChanged_TextWillBeFormatted","controller stateless",
"TimePickerTests","pure-controller degenerate","OnTimePickerHelperTextFontSize_ChangesHelperTextFontSize","controller stateless",
"TimePickerTests","pure-controller degenerate","OutlinedTimePicker_RespectsActiveAndInactiveBorderThickness_WhenAttachedPropertiesAreSet","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithHintAndHelperText_RespectsPadding","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithHintAndValidationError_RespectsPadding","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithClearButton_ClearButtonClearsSelectedTime","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithClearButton_ClearButtonClearsUncommittedText","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithOutlinedStyleAndNoCustomHintBackgroundSet_ShouldApplyDefaultBackgroundWhenFloated","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_WithCustomHintBackgroundSet_ShouldApplyHintBackground","controller stateless",
"TimePickerTests","pure-controller degenerate","TimePicker_ShouldApplyIsMouseOverTriggers_WhenHoveringTimeButton","controller stateless",
"TextBoxTests","pure-controller degenerate","TextBoxTests","constructor",
"TextBoxTests","pure-controller degenerate","OnClearButtonShown_ControlHeightDoesNotChange","controller stateless",
"TextBoxTests","pure-controller degenerate","OnClearButtonWithHintShown_ControlHeightDoesNotChange","controller stateless",
"TextBoxTests","pure-controller degenerate","OnTextCleared_MultilineTextBox","controller stateless",
"TextBoxTests","pure-controller degenerate","OnTextBox_WithClearButton_ClearsText","controller stateless",
"TextBoxTests","pure-controller degenerate","OnTextBoxDisabled_FloatingHintBackgroundIsOpaque","controller stateless",
"TextBoxTests","pure-controller degenerate","OnTextBoxHelperTextFontSize_ChangesHelperTextFontSize","controller stateless",
"TextBoxTests","pure-controller degenerate","CharacterCount_WithMaxLengthSet_IsDisplayed","controller stateless",
"TextBoxTests","pure-controller degenerate","CharacterCount_WithoutMaxLengthSet_IsCollapsed","controller stateless",
"TextBoxTests","pure-controller degenerate","CharacterCount_WithMaxLengthSetAndCharacterCounterVisibilityCollapsed_IsNotDisplayed","controller stateless",
"TextBoxTests","pure-controller degenerate","HelperText_CanSetFontColorWithAttachedStyle","controller stateless",
"TextBoxTests","pure-controller degenerate","FloatingOffset_ValuesGetAppropriatelyApplied","controller stateless",
"TextBoxTests","pure-controller degenerate","ContextMenu_FollowsTextBoxFontFamily","controller stateless",
"TextBoxTests","pure-controller degenerate","ContextMenu_UsesInheritedFontFamily","controller stateless",
"TextBoxTests","pure-controller degenerate","VerticalContentAlignment_ProperlyAlignsText","controller stateless",
"TextBoxTests","pure-controller degenerate","OutlinedTextBox_ValidationErrorMargin_MatchesHelperTextMargin","controller stateless",
"TextBoxTests","pure-controller degenerate","FilledTextBox_ValidationErrorMargin_MatchesHelperTextMargin","controller stateless",
"TextBoxTests","pure-controller degenerate","TextBox_WithHintAndHelperText_RespectsPadding","controller stateless",
"TextBoxTests","pure-controller degenerate","TextBox_WithHintAndValidationError_RespectsPadding","controller stateless",
"TextBoxTests","pure-controller degenerate","TextBox_MultiLineAndFixedHeight_RespectsVerticalContentAlignment","controller stateless",
"TextBoxTests","pure-controller degenerate","ValidationErrorTemplate_WithChangingErrors_UpdatesValidation","controller stateless",
"SnackBarTests","pure-controller degenerate small-class","SnackBarTests","constructor",
"SnackBarTests","pure-controller degenerate small-class","SnackBar_WithFontSizeAndWeight_AffectsDisplayedMessage","controller stateless",
"PopupBoxTests","pure-controller degenerate small-class","PopupBoxTests","constructor",
"PopupBoxTests","pure-controller degenerate small-class","PopupBox_WithElevation_AppliesElevationToNestedCard","controller stateless",
"PopupBoxTests","pure-controller degenerate small-class","PopupBox_WithContentTemplateSelector_ChangesContent","controller stateless",
"ClassicFlipperTests","pure-controller degenerate","ClassicFlipperTests","constructor",
"ClassicFlipperTests","pure-controller degenerate","UniformCornerRadiusAndOutlinedCardStyleAttachedPropertiesApplied_AppliesCornerRadiusOnBorder","controller stateless",
"ClassicFlipperTests","pure-controller degenerate","UniformCornerRadiusAndElevatedCardStyleAttachedPropertiesApplied_AppliesCornerRadiusOnBorder","controller stateless",
"ClassicFlipperTests","pure-controller degenerate","ElevatedCardStyleApplied_AppliesDefaultElevation","controller stateless",
"CustomContentTemplateSelector","factory controller small-class","SelectTemplate","property factory controller",
"TypeTemplateSelector","data-provider boundary data-class small-class","SelectTemplate","get property wrapper",
"DatePickerTests","pure-controller degenerate","DatePickerTests","constructor",
"DatePickerTests","pure-controller degenerate","OnDatePickerHelperTextFontSize_ChangesHelperTextFontSize","controller stateless",
"DatePickerTests","pure-controller degenerate","OnDatePicker_WithClearButton_ClearsSelectedDate","controller stateless",
"DatePickerTests","pure-controller degenerate","OnDatePicker_WithClearButton_ClearsSelectedUncommittedText","controller stateless",
"DatePickerTests","pure-controller degenerate","OutlinedDatePicker_RespectsActiveAndInactiveBorderThickness_WhenAttachedPropertiesAreSet","controller stateless",
"DatePickerTests","pure-controller degenerate","DatePicker_WithHintAndHelperText_RespectsPadding","controller stateless",
"DatePickerTests","pure-controller degenerate","DatePicker_WithHintAndValidationError_RespectsPadding","controller stateless",
"DatePickerTests","pure-controller degenerate","DatePicker_WithOutlinedStyleAndNoCustomHintBackgroundSet_ShouldApplyDefaultBackgroundWhenFloated","controller stateless",
"DatePickerTests","pure-controller degenerate","DatePicker_WithCustomHintBackgroundSet_ShouldApplyHintBackground","controller stateless",
"DatePickerTests","pure-controller degenerate","DatePicker_ShouldApplyIsMouseOverTriggers_WhenHoveringCalendarButton","controller stateless",
"ComboBoxTests","pure-controller degenerate","ComboBoxTests","constructor",
"ComboBoxTests","pure-controller degenerate","OnComboBoxHelperTextFontSize_ChangesHelperTextFontSize","controller stateless",
"ComboBoxTests","pure-controller degenerate","OnFilledComboBoxHelperTextFontSize_ChangesHelperTextFontSize","controller stateless",
"ComboBoxTests","pure-controller degenerate","OnComboBox_WithClearButton_ClearsSelection","controller stateless",
"ComboBoxTests","pure-controller degenerate","OnEditableComboBox_WithDefaultContextMenu_ShowsCutCopyPaste","controller stateless",
"ComboBoxTests","pure-controller degenerate","OnEditableComboBox_ClickInTextArea_FocusesTextBox","controller stateless",
